"retweeter","retweeted"
937599224,111635980
358912874,78599720
48215218,61149653
64306899,14266637
885713779,115979444
76412321,1228149708
36243964,14266637
53056010,61149653
1976696264,459269265
631360172,68956490
26490797,459269265
20538807,25002819
16499261,418421014
346339018,459269265
1560284888,15764644
610237657,78599720
315623659,28674574
112476696,61149653
42419247,14266637
944756730,237403203
232447216,14266637
1053179005,970207298
16697527,237403203
25549372,14266637
73025974,237403203
935779562,14266637
935779562,78599720
70648174,459269265
310402683,459269265
935779562,459269265
2180384294,111635980
1180303092,115733549
709625947,14266637
961214442,91734908
183253503,459269265
23234992,78599720
68548942,14266637
768369594,205104927
529548712,237403203
18455058,51228973
18455058,959596692
2155742200,95680198
330481584,959596692
257996264,22012091
97536816,14266637
2153384058,111635980
1636148071,65163785
9379552,14266637
1358638909,30313925
105552830,115979444
322991802,459269265
36048950,25002819
445996563,459269265
165073959,91734908
43874766,234920264
372243987,61149653
390103810,959596692
1455209581,25002819
106565918,115733549
36927545,25002819
1094114329,459269265
82110213,91734908
462199708,459269265
2170232667,459269265
21660781,78599720
167634256,459269265
91808397,459269265
167634256,459269265
625324585,221969181
167634256,459269265
167634256,459269265
22080850,459269265
1603737774,14845685
49021031,14450765
61337388,171598736
1068074834,459269265
61337388,62510409
766937323,459269265
625324585,1437267764
14711728,459269265
57987097,22012091
1604640828,1437267764
24076619,14450765
2340501025,459269265
60693726,1228149708
244204448,459269265
535940089,970207298
167634256,459269265
625324585,49697450
889986612,355470606
2225518747,24913074
400352771,91734908
2309341890,115733549
80571256,459269265
32830307,459269265
865438340,373973927
563940972,132349170
244204448,459269265
563940972,132349170
367490061,459269265
563940972,10069612
563940972,126430767
835554104,459269265
848518471,459269265
563940972,132349170
563940972,132349170
1234915518,24913074
2286178927,335115633
296991189,373973927
55988673,237403203
832082736,459269265
1550586602,111635980
560481984,1112020050
473508727,24913074
1550586602,959596692
28246428,1112020050
627410326,1228149708
563940972,132349170
563940972,20809073
560481984,803826720
563940972,132349170
41622434,459269265
563940972,132349170
563940972,132349170
36230093,459269265
390103810,803826720
563940972,132349170
563940972,132349170
23087725,1437267764
628806217,115733549
470691248,373973927
388399817,25002819
200091429,1228149708
1081707571,30313925
21628223,38421062
1046657701,111635980
2287118126,459269265
86392093,459269265
403167351,38421062
36927545,25002819
632705547,30313925
1936070126,459269265
1593451027,25002819
2295374414,111635980
2295374414,959596692
621097461,959596692
21398055,767036004
258951561,459269265
318422563,373973927
21398055,15278752
6246582,115733549
21398055,15278752
343058143,30313925
751157371,30313925
338732188,42716568
277316435,115733549
2224489849,813286
1001596622,111635980
325286653,16910252
1931175668,115733549
248927421,2307449707
902276340,959596692
146060152,959596692
43102725,115733549
562060738,459269265
576497284,412331502
21043723,959596692
110977563,813286
64850626,1979039203
110977563,813286
110977563,813286
57987097,959596692
235822865,78599720
739571786,959596692
42657110,959596692
2329118166,959596692
16146535,459269265
253044272,959596692
19277935,459269265
27195926,78599720
1071145932,959596692
243101665,459269265
1260036776,459269265
141188944,459269265
1593779827,959596692
896218406,959596692
45280926,15135675
168518243,459269265
279735867,959596692
1219567926,459269265
140426315,78599720
21608662,25002819
199784543,22012091
571904696,25002819
792651643,14450765
340952746,959596692
1407597290,2269709438
1025035982,459269265
120533301,78599720
9272862,2269709438
18803030,25002819
14213001,115733549
393759215,959596692
82110213,78599720
547233672,287272894
570285725,14450765
2237408230,78599720
1349829794,803826720
14066139,63262233
426069517,459269265
331600583,78599720
2269077768,14240875
14398250,381152398
716500021,115733549
47342256,237403203
20709918,381152398
754526772,381152398
224700804,25002819
331600583,78599720
731408100,78419512
103247646,78419512
331600583,78599720
312319559,78419512
16054602,25002819
50863024,22012091
14775654,313550838
5010571,111665343
16472802,65163785
46752616,2269709438
174098184,78419512
845997336,534831016
2229483438,459269265
845997336,1228149708
393759215,459269265
18047695,2269709438
331600583,78599720
613645325,78599720
115157030,2269709438
130375986,459269265
53940135,459269265
2173979993,25002819
331600583,280950812
751778144,287272894
331600583,65163785
27352073,30313925
195712291,20179628
33345380,1228149708
42608496,1228149708
17828714,2269709438
84172400,70188601
30977076,868856461
331600583,78599720
824108455,1228149708
26015031,868856461
180808766,1228149708
344436884,868856461
16146535,78419512
214543320,868856461
16146535,78599720
324956373,78599720
336718904,459269265
41405412,148086041
29712935,404370889
311330368,459269265
332888709,459269265
233979612,404370889
20631207,63169388
483348743,868856461
165071554,78599720
249537841,115733549
174511732,78599720
27049619,868856461
528446358,868856461
18780087,30313925
284266512,404370889
129990998,813286
54204222,63169388
76237185,78599720
433685408,868856461
244724820,78599720
2293484814,459269265
1049560369,78599720
139954456,78419512
45253942,78599720
309422920,868856461
49190063,25002819
1242439537,373973927
165071554,76771090
1347805152,71969051
22789922,459269265
706595364,25002819
356249938,14587949
1883403086,15135675
467669838,102865708
27109121,868856461
29712935,284266512
97071323,404370889
968208415,633899914
44112822,30313925
352439938,71969051
1451673091,25002819
85738930,71969051
15035171,284266512
146060152,388310964
17480711,31458684
27887575,44928814
2296225874,817903729
1372383062,15764644
197917750,71969051
16881785,868856461
1681619754,441309907
257554444,31458684
1104498614,388310964
24922857,373973927
111057311,111665343
47554499,71969051
399159506,78599720
138285632,758416435
484927071,868856461
1529809286,71969051
24022663,115979444
2310674951,248735463
155998467,78599720
312195609,1378000346
66428386,70188601
888071232,16370091
435564722,226954021
2216544719,113420831
2216544719,1613223313
22873947,369505837
22873947,369505837
2236811382,325265073
1226130919,53076571
636503611,813286
636503611,325265073
865378752,459269265
636503611,25002819
636503611,381152398
16006330,325265073
277561227,61318348
812953368,519295916
449219452,30313925
1284459968,813286
48373114,70188601
29296136,868856461
1955044266,519295916
412036425,959596692
94013297,404370889
94013297,66858922
210874609,325265073
1944832135,66858922
1934741881,519295916
318518392,148086041
875829691,813286
875829691,813286
875829691,813286
875829691,813286
875829691,813286
875829691,813286
937495668,959596692
875829691,813286
875829691,813286
1601609598,15764644
937495668,959596692
875829691,30313925
265389450,71969051
764009310,325265073
17717430,66858922
17717430,404370889
93108995,519295916
66858922,404370889
250940405,813286
32186771,115733549
270394054,1979039203
33527531,864896366
381810335,177586079
18859308,459269265
2278008574,113420831
117207598,1055907624
1494027864,115733549
1494027864,115733549
509476255,1979039203
119618571,1228149708
46664947,118447237
168744961,20179628
1332103027,959596692
337722792,864896366
1374717445,959596692
20293363,868856461
49219932,959596692
330481584,959596692
46664947,109071031
1332103027,868856461
525486341,1228149708
1332103027,76688036
239025975,325265073
274629513,76688036
21464376,118447237
800748296,15764644
822637429,959596692
23685118,15764644
73696249,14377605
537487691,126430767
524595905,302182986
119426930,570987823
541354796,30313925
72264685,959596692
820444806,813286
17213347,71969051
573408414,309178614
383876429,14695985
1485289610,1952780162
1337466961,309178614
130734927,53076571
867842456,813286
27549495,325265073
481378373,15764644
142868543,53076571
323389118,177586079
1888446468,459269265
1016634366,459269265
532275984,30313925
18142371,126677368
120183045,17294582
43963249,381152398
856600147,813286
856600147,813286
417282833,459269265
856600147,813286
856600147,813286
2170232667,381152398
856600147,813286
66951419,25002819
883364136,25002819
95704598,737461466
73931897,28602948
109854452,221969181
747668149,25002819
1717119500,381152398
52200235,15764644
856600147,813286
856600147,813286
410972730,221969181
355097344,325265073
22337414,524396430
856600147,30313925
948527498,309178614
37216886,404370889
253840687,221969181
1345704325,237403203
33551417,26344615
214528302,459269265
792528997,381152398
1616205060,381152398
381810335,348666133
1898543804,16000856
17814534,16000856
442996741,237403203
52124896,381152398
231302647,16000856
151561313,1952780162
32279677,959596692
78327947,2269709438
792440750,1511133649
378522669,16000856
1638980946,381152398
14454814,25002819
80196269,115979444
231302647,381152398
1638980946,959596692
388383447,2214661435
381810335,16000856
177731038,2332461674
61515987,2231352799
132349170,148086041
34203177,31458684
2242749500,132349170
524595905,148086041
1638980946,959596692
48123578,28817502
29741482,16000856
1895992122,868856461
235708122,2214661435
30302602,381152398
396044297,69218324
937577012,237403203
158893369,69218324
52358246,69218324
14707322,15764644
288972180,813286
1125919046,237403203
79219229,237403203
544713449,87347073
72722761,14695985
1640828761,30313925
132225321,26344615
24292438,30313925
1125919046,537775187
16685775,14695985
340567206,88861467
154630457,275595575
449074297,29463453
412036425,10069612
26025141,369505837
1405337395,389840566
800748296,325265073
50030296,78599720
25920303,325265073
1933777994,132349170
129010404,71969051
58076299,1420916144
462427721,325265073
128380028,14695985
17410792,16403723
293481799,1952780162
2272531993,389840566
24735229,14695985
111427015,88861467
398257276,309219233
81745968,31176510
606381199,287272894
252431613,287272894
2341133755,25002819
268300227,309219233
902431800,2281278344
20618180,389840566
122462526,25002819
863889445,237403203
29854321,237403203
1912499334,1169292122
2319147793,381152398
2294424796,234920264
22969087,16403723
2343853728,30313925
2242369866,115733549
40153298,389840566
568538180,17964275
64687359,459269265
52848471,16403723
2249726220,53076571
188192450,15764644
35830380,30313925
86932902,325607198
48438566,14266637
134971995,193732179
802659122,1634077976
17886038,25002819
325265073,20179628
30953058,25002819
18372461,568538180
1961678683,20179628
2250256476,20179628
1948173560,1613223313
17450080,16977023
18873616,162069635
149283816,20179628
1051379064,20179628
2297784948,20179628
163121052,1613223313
800748296,20179628
247466691,20179628
2339360382,20179628
55100097,35051304
454321859,381152398
381349359,35051304
450175106,325265073
1472395142,309219233
44171091,228801945
420678292,237403203
1466455388,115733549
495519021,20179628
48123578,10069612
716725658,568538180
352508648,20179628
66034438,68956490
16187766,10069612
912280626,14266637
10069612,1102161270
2272531993,193732179
65700868,71969051
450664691,1102161270
110259651,20179628
27124758,78599720
72744571,441309907
946137247,31176510
1323460580,20179628
9641752,813286
270535444,74014041
33989630,37758051
35019906,115979444
385292192,14266637
40605286,381152398
285784313,26015031
26911266,193732179
1511133649,278633841
128728124,26015031
470908175,30313925
17426310,71969051
66157203,20179628
79187514,959596692
174055947,959596692
48123578,399707587
2205236473,959596692
196536113,24913074
2190986629,73960704
148717818,959596692
264416168,47458489
968462576,959596692
1102161270,47458489
16037856,14695985
102113462,87347073
174098184,959596692
304831196,959596692
128380028,134924292
921567085,78599720
968462576,26015031
463132556,15361570
76362953,25002819
73717605,134924292
72285195,15361570
1961838422,228801945
